0.373368,0.168553,0.206995,0.251085
0.097103,0.228701,0.473151,0.201046
0.079352,0.272016,0.437095,0.211537
0.087839,0.483765,0.259943,0.168454
0.203955,0.323289,0.132285,0.340471
0.377279,0.114098,0.293984,0.214639
0.118801,0.499941,0.180810,0.200447
0.261648,0.176018,0.141027,0.421308
0.467087,0.108280,0.238565,0.186068
0.287188,0.213596,0.296538,0.202678
0.147170,0.350911,0.386313,0.115607
0.184135,0.298266,0.197990,0.319610
0.164313,0.212237,0.228362,0.395088
0.178695,0.229922,0.419305,0.172078
0.052736,0.150540,0.659418,0.137306
0.183181,0.213746,0.233896,0.369176
0.416894,0.192743,0.236278,0.154084
0.120741,0.175376,0.554532,0.149351
0.202460,0.259950,0.146387,0.391204
0.116482,0.215652,0.312305,0.355561
0.354699,0.139456,0.286099,0.219746
0.037288,0.418650,0.013333,0.530729
0.327036,0.202411,0.329660,0.140893
0.032472,0.199877,0.517181,0.250469
0.387389,0.060661,0.265999,0.285950
0.566713,0.136280,0.109758,0.187249
0.088995,0.174106,0.603421,0.133478
0.686922,0.092008,0.145557,0.075513
0.533011,0.051672,0.339437,0.075879
0.115840,0.199987,0.508721,0.175452
0.702064,0.075708,0.175760,0.046468
0.110900,0.142773,0.501990,0.244337
0.361507,0.099625,0.378450,0.160419
0.088995,0.188392,0.517707,0.204907
0.153178,0.243450,0.478088,0.125284
0.576702,0.088610,0.175587,0.159101
0.516212,0.089868,0.258794,0.135126
0.228970,0.217350,0.375514,0.178166
0.369322,0.105630,0.392741,0.132308
0.217880,0.186006,0.516432,0.079682
0.313577,0.169707,0.375318,0.141399
0.139225,0.465585,0.209354,0.185836
0.098390,0.203990,0.391814,0.305807
0.074130,0.142029,0.135338,0.648503
0.108774,0.272881,0.427512,0.190833
0.172257,0.163026,0.540477,0.124240
0.139163,0.201127,0.441546,0.218163
0.137676,0.202955,0.206960,0.452409
0.102982,0.326865,0.074647,0.495507
0.236795,0.079836,0.528557,0.154812
0.156177,0.161566,0.290659,0.391598
0.203955,0.323289,0.132285,0.340471
0.192555,0.229007,0.230490,0.347949
0.105689,0.191470,0.268322,0.434520
0.059470,0.410157,0.196696,0.333677
0.422373,0.241823,0.216697,0.119107
0.051686,0.322009,0.259122,0.367183
0.257339,0.241127,0.397683,0.103851
0.374290,0.261734,0.234441,0.129535
0.062038,0.355453,0.052201,0.530307
0.574546,0.093477,0.212936,0.119041
0.073117,0.224655,0.333228,0.369001
0.107633,0.240039,0.352163,0.300164
0.504753,0.119747,0.212854,0.162647
0.171902,0.339736,0.184626,0.303735
0.411142,0.132791,0.344313,0.111754
0.289903,0.194402,0.274509,0.241187
0.495393,0.116970,0.286938,0.100699
0.320694,0.231402,0.232231,0.215674
0.268541,0.106820,0.392049,0.232590
0.185505,0.217999,0.102749,0.493747
0.377279,0.114098,0.293984,0.214639
0.122789,0.315203,0.440525,0.121483
0.109837,0.610560,0.116667,0.162936
0.092937,0.249678,0.267523,0.389862
0.214357,0.190454,0.143010,0.452179
0.196296,0.216592,0.484764,0.102348
0.276992,0.044256,0.491522,0.187230
0.161983,0.359500,0.121551,0.356966
0.439039,0.169016,0.228978,0.162966
0.422178,0.197965,0.208746,0.171110
0.259399,0.214834,0.295175,0.230591
0.220453,0.393672,0.232064,0.153811
0.382773,0.109015,0.322144,0.186068
0.060654,0.501116,0.181881,0.256349
0.358349,0.101003,0.469964,0.070685
0.416483,0.200595,0.215068,0.167853
0.207197,0.296640,0.146193,0.349970
0.196807,0.311936,0.172844,0.318413
0.169786,0.312752,0.293885,0.223576
0.178405,0.154635,0.537243,0.129717
0.117183,0.581331,0.139741,0.161746
0.130184,0.391046,0.238798,0.239973
0.073160,0.396861,0.375541,0.154437
0.505726,0.095538,0.168207,0.230530
0.059470,0.459988,0.237774,0.242768
0.228513,0.166951,0.327146,0.277390
0.024002,0.400398,0.457841,0.117759
0.698151,0.089582,0.145681,0.066587
0.293880,0.257976,0.141280,0.306864
0.174035,0.329238,0.426042,0.070685
0.616377,0.087860,0.140633,0.155131
0.495456,0.132056,0.260734,0.111754
0.664354,0.087660,0.157517,0.090469
0.298652,0.285661,0.193968,0.221718
0.133175,0.246608,0.232451,0.387766
0.250049,0.097692,0.413620,0.238640
0.050582,0.115238,0.631799,0.202381
0.372257,0.163026,0.340477,0.124240
0.261648,0.176018,0.141027,0.421308
0.188151,0.245146,0.413325,0.153379
0.133975,0.377959,0.160825,0.327240
0.194391,0.221051,0.150809,0.433749
0.380743,0.234034,0.304066,0.081156
0.046140,0.410917,0.241026,0.301917
0.203147,0.212367,0.370233,0.214254
0.297966,0.271424,0.175101,0.255509
0.140805,0.206872,0.418009,0.234314
0.165540,0.248596,0.110548,0.475316
0.261648,0.176018,0.141027,0.421308
0.639042,0.074352,0.207655,0.078951
0.298127,0.137590,0.367986,0.196298
0.049002,0.562898,0.257841,0.130259
0.228373,0.263375,0.320262,0.187990
0.233446,0.337419,0.194336,0.234799
0.434635,0.143288,0.105836,0.316241
0.029885,0.467671,0.267277,0.235167
0.342998,0.194253,0.039921,0.422829
0.237819,0.192963,0.335656,0.233563
0.045036,0.503619,0.303704,0.147641
0.036842,0.068421,0.786570,0.108167
0.361507,0.099625,0.378450,0.160419
0.268541,0.106820,0.325383,0.299256
0.532063,0.088595,0.224211,0.155131
0.252728,0.231381,0.181378,0.334513
0.303557,0.253441,0.147077,0.295925
0.175184,0.196783,0.495781,0.132252
0.166667,0.354876,0.150467,0.327990
0.327036,0.202411,0.329660,0.140893
0.206596,0.135062,0.456499,0.201843
0.345489,0.390601,0.106832,0.157078
0.411800,0.142652,0.238262,0.207286
0.415871,0.110872,0.294689,0.178568
0.123470,0.160251,0.528762,0.187517
0.357671,0.138074,0.299269,0.204987
0.312773,0.136515,0.344644,0.206068
0.580180,0.123469,0.198366,0.097985
0.120741,0.215376,0.514532,0.149351
0.224180,0.284965,0.300831,0.190024
0.333047,0.170030,0.121096,0.375827
0.096758,0.378570,0.178514,0.346157
0.358435,0.291485,0.212370,0.137710
0.261648,0.176018,0.141027,0.421308
0.407801,0.069876,0.291389,0.230934
0.280882,0.339265,0.046667,0.333186
0.112214,0.233942,0.319541,0.334302
0.532203,0.123669,0.181481,0.162647
0.282773,0.096515,0.367977,0.252735
0.102631,0.335730,0.392771,0.168868
0.204559,0.501027,0.159216,0.135198
0.197619,0.241052,0.286326,0.275003
0.253517,0.103070,0.328508,0.314905
0.532080,0.349373,0.032957,0.085589
0.283934,0.312498,0.041090,0.362478
0.174035,0.129238,0.626042,0.070685
0.097103,0.228701,0.273151,0.401046
0.238547,0.234437,0.241314,0.285702
0.490053,0.177046,0.091278,0.241623
0.081587,0.122995,0.699679,0.095739
0.159782,0.221369,0.391156,0.227693
0.051686,0.322009,0.259122,0.367183
0.415637,0.193102,0.237435,0.153826
0.359821,0.207705,0.232793,0.199682
0.411588,0.165095,0.260351,0.162966
0.304195,0.197575,0.080835,0.417395
0.117183,0.591857,0.139741,0.151219
0.098873,0.572142,0.054042,0.274943
0.700465,0.056857,0.157761,0.084917
0.361507,0.099625,0.378450,0.160419
0.043576,0.470080,0.201319,0.285024
0.470386,0.159698,0.175433,0.194482
0.196609,0.429396,0.147311,0.226683
0.101771,0.393483,0.276581,0.228165
0.490372,0.129286,0.253785,0.126556
0.245802,0.390010,0.250266,0.113922
0.462807,0.138702,0.262290,0.136201
0.172257,0.163026,0.540477,0.124240
0.346856,0.227434,0.263956,0.161754
0.490372,0.129286,0.253785,0.126556
0.202705,0.290879,0.252003,0.254413
0.178413,0.377560,0.244356,0.199671
0.164935,0.334615,0.148545,0.351905
0.402540,0.115808,0.159815,0.321836
0.324621,0.304515,0.083614,0.287249
0.224246,0.279227,0.322281,0.174246
0.085529,0.238567,0.323781,0.352122
0.103660,0.215565,0.466930,0.213846
0.259065,0.403206,0.156181,0.181549
0.036863,0.078078,0.391581,0.493478
0.211291,0.258938,0.288016,0.241755
0.199103,0.272310,0.266445,0.262142
0.420709,0.225416,0.210559,0.143316
0.236938,0.159139,0.295743,0.308179
0.326495,0.161366,0.390155,0.121984
0.188151,0.245146,0.413325,0.153379
0.156101,0.321419,0.193481,0.328999
0.181224,0.061900,0.411704,0.345173
0.094278,0.425344,0.057976,0.422402
0.158572,0.445217,0.307177,0.089034
0.236760,0.294177,0.332930,0.136133
0.172257,0.163026,0.516948,0.147769
0.644905,0.108418,0.140345,0.106332
0.189592,0.209647,0.429725,0.171036
0.494909,0.100717,0.197819,0.206555
0.161206,0.274855,0.334689,0.229251
0.182623,0.273831,0.329418,0.214128
0.394818,0.243803,0.190276,0.171103
0.185505,0.217999,0.102749,0.493747
0.487634,0.033476,0.460627,0.018263
0.184135,0.298266,0.197990,0.319610
0.344317,0.201632,0.269905,0.184146
0.193330,0.167423,0.364004,0.275243
0.439636,0.104358,0.269938,0.186068
0.261648,0.176018,0.141027,0.421308
0.147974,0.618159,0.105805,0.128061
0.357671,0.138074,0.299269,0.204987
0.117183,0.581331,0.139741,0.161746
0.051686,0.322009,0.259122,0.367183
0.296164,0.191402,0.159961,0.352472
0.088413,0.584553,0.174444,0.152590
0.382773,0.109015,0.322144,0.186068
0.255815,0.207855,0.170151,0.366179
0.372488,0.181712,0.219302,0.226498
0.366340,0.190104,0.222536,0.221020
0.205163,0.587601,0.133761,0.073474
0.204559,0.311553,0.359216,0.124672
0.152005,0.347890,0.208165,0.291940
0.097103,0.364415,0.308865,0.229617
0.439636,0.104358,0.269938,0.186068
0.208552,0.238351,0.385967,0.167129
0.204875,0.220276,0.245765,0.329084
0.255168,0.434802,0.150915,0.159115
0.490372,0.129286,0.253785,0.126556
0.262334,0.190254,0.159894,0.387518
0.172257,0.163026,0.516948,0.147769
0.049815,0.131424,0.493109,0.325651
0.109065,0.441240,0.278065,0.171630
0.182191,0.469433,0.136163,0.212214
0.331115,0.351407,0.197457,0.120022
0.448403,0.118769,0.261141,0.171687
0.269364,0.322247,0.116604,0.291786
0.291436,0.252116,0.137204,0.319244
0.385009,0.323893,0.190780,0.100318
0.290702,0.214031,0.182064,0.313203
0.135686,0.224295,0.261407,0.378612
0.666510,0.082793,0.120168,0.130530
0.151153,0.196249,0.277728,0.374870
0.212708,0.428111,0.174864,0.184316
0.313081,0.200627,0.128895,0.357397
0.166637,0.176490,0.083881,0.572992
0.114898,0.219281,0.415440,0.250381
0.370301,0.083356,0.383297,0.163046
0.296142,0.088697,0.319963,0.295198
0.123390,0.323011,0.096162,0.457437
0.318488,0.203658,0.241786,0.236068
0.119504,0.398523,0.239292,0.242681
0.128813,0.354506,0.325588,0.191093
0.218651,0.313650,0.216925,0.250774
0.147974,0.574350,0.105805,0.171871
0.362389,0.106413,0.388344,0.142853
0.495867,0.124204,0.281944,0.097985
0.190090,0.257524,0.357568,0.194818
0.151917,0.159859,0.399047,0.289178
0.214357,0.190454,0.143010,0.452179
0.125127,0.402346,0.200683,0.271843
0.490372,0.129286,0.253785,0.126556
0.139364,0.242370,0.401609,0.216656
0.418274,0.166867,0.123094,0.291766
0.341142,0.160291,0.366813,0.131754
0.204611,0.109558,0.392872,0.292960
0.323766,0.213095,0.324837,0.138302
0.190664,0.229672,0.341232,0.238433
0.321101,0.168534,0.258096,0.252269
0.133077,0.473976,0.212588,0.180358
0.366340,0.190104,0.222536,0.221020
0.049002,0.562898,0.257841,0.130259
0.174958,0.270558,0.140419,0.414065
0.186592,0.169227,0.143010,0.501170
0.349231,0.174834,0.284397,0.191538
0.211276,0.365965,0.174493,0.248266
0.074557,0.189156,0.349628,0.386658
0.468005,0.128134,0.292107,0.111754
0.153178,0.243450,0.478088,0.125284
0.516212,0.089868,0.258794,0.135126
0.345384,0.236838,0.211550,0.206229
0.468005,0.128134,0.292107,0.111754
0.126515,0.440650,0.200877,0.231958
0.158164,0.348316,0.098331,0.395190
0.308971,0.270640,0.259913,0.160477
0.172024,0.067949,0.559516,0.200510
0.220453,0.393672,0.232064,0.153811
0.129184,0.219281,0.363059,0.288476
0.297966,0.271424,0.175101,0.255509
0.104095,0.329748,0.270085,0.296073
0.464611,0.217533,0.190358,0.127497
0.204708,0.416434,0.122292,0.256567
0.377279,0.114098,0.293984,0.214639
0.301636,0.083615,0.348122,0.266626
0.101394,0.345743,0.306708,0.246154
0.056496,0.194544,0.363312,0.385647
0.085877,0.220455,0.551069,0.142600
0.078588,0.546454,0.145181,0.229777
0.211197,0.088467,0.469900,0.230436
0.184938,0.331457,0.228664,0.254941
0.560183,0.029555,0.325332,0.084930
0.189515,0.241525,0.315168,0.253792
0.298667,0.178634,0.307491,0.215207
0.340997,0.241660,0.133001,0.284342
0.096687,0.362115,0.256478,0.284720
0.096758,0.378570,0.178514,0.346157
0.054885,0.600979,0.185911,0.158226
0.439636,0.104358,0.269938,0.186068
0.044164,0.384182,0.302024,0.269631
0.074130,0.653883,0.071053,0.200934
0.148027,0.278944,0.125286,0.447743
0.338038,0.110026,0.265038,0.286898
0.405648,0.137874,0.316153,0.140325
0.059229,0.662500,0.110682,0.167590
0.497717,0.121222,0.155790,0.225270
0.140561,0.200400,0.488827,0.170212
0.190649,0.336698,0.227709,0.244944
0.155556,0.161640,0.567196,0.115608
0.073117,0.224655,0.333228,0.369001
0.233883,0.154791,0.141027,0.470299
0.163002,0.189046,0.482991,0.164962
0.120876,0.146207,0.390261,0.342656
0.242368,0.220851,0.167693,0.369087
0.442395,0.129486,0.236900,0.191218
0.188771,0.265439,0.326184,0.219606
0.182675,0.244557,0.095360,0.477408
0.115067,0.379159,0.244238,0.261537
0.405648,0.137874,0.316153,0.140325
0.201154,0.231874,0.116149,0.450822
0.444673,0.143255,0.176816,0.235256
0.215637,0.193102,0.437435,0.153826
0.007407,0.249081,0.578808,0.164703
0.411799,0.101138,0.311054,0.176009
0.171066,0.166395,0.233963,0.428576
0.214968,0.072005,0.542857,0.170170
0.254435,0.151868,0.391429,0.202269
0.388670,0.252194,0.193510,0.165625
0.664354,0.087660,0.157517,0.090469
0.308353,0.249156,0.259983,0.182509
0.267014,0.391503,0.251419,0.090063
0.225981,0.364987,0.315971,0.093061
0.367188,0.143746,0.340040,0.149027
0.204564,0.366010,0.321241,0.108184
0.183948,0.320373,0.322827,0.172853
0.282773,0.096515,0.367977,0.252735
0.159326,0.235058,0.474854,0.130762
0.206318,0.164206,0.149531,0.479944
0.341095,0.090409,0.353060,0.215436
0.131275,0.393954,0.197449,0.277321
0.173517,0.344136,0.164053,0.318294
0.273236,0.240919,0.093116,0.392730
0.075123,0.555145,0.183530,0.186202
0.097636,0.103909,0.717154,0.081301
0.318023,0.080652,0.411182,0.190143
0.387389,0.060661,0.265999,0.285950
0.096758,0.378570,0.178514,0.346157
0.145205,0.152155,0.476506,0.226134
0.468005,0.128134,0.292107,0.111754
0.293165,0.160491,0.349928,0.196416
0.576984,0.136439,0.186291,0.100286
0.186891,0.316552,0.319013,0.177543
0.198390,0.216490,0.279314,0.305807
0.236048,0.269095,0.186455,0.308402
0.111677,0.434082,0.227463,0.226778
0.377880,0.195976,0.136423,0.289721
0.158864,0.096204,0.558581,0.186350
0.097837,0.287015,0.275493,0.339654
0.082250,0.379410,0.271372,0.266967
0.383220,0.141319,0.238181,0.237280
0.748873,0.056199,0.126930,0.067998
0.395297,0.210635,0.096954,0.297115
0.253766,0.240595,0.347337,0.158302
0.096758,0.378570,0.178514,0.346157
0.165567,0.272506,0.152148,0.409779
0.098408,0.571477,0.079476,0.250638
0.436647,0.251995,0.210395,0.100964
0.153178,0.334359,0.330752,0.181710
0.574546,0.093477,0.212936,0.119041
0.309784,0.284151,0.285101,0.120964
0.040894,0.571637,0.311444,0.076025
0.102982,0.140198,0.074647,0.682173
0.065709,0.213544,0.389486,0.331261
0.533117,0.121241,0.267057,0.078585
0.247884,0.225903,0.403662,0.122551
0.203326,0.294335,0.162588,0.339751
0.700465,0.056857,0.157761,0.084917
0.110619,0.278187,0.384059,0.227136
0.133807,0.184498,0.401572,0.280123
0.220453,0.393672,0.232064,0.153811
0.195489,0.188945,0.137475,0.478091
0.574546,0.093477,0.212936,0.119041
0.369285,0.226207,0.158978,0.245530
0.327036,0.202411,0.329660,0.140893
0.146846,0.329853,0.216172,0.307129
0.225981,0.364987,0.315971,0.093061
0.049002,0.562898,0.257841,0.130259
0.609338,0.093153,0.197394,0.100114
0.240508,0.239933,0.128385,0.391174
0.375277,0.158289,0.257624,0.208810
0.164435,0.350116,0.294300,0.191149
0.314968,0.072005,0.376190,0.236836
0.036171,0.369875,0.323704,0.270250
0.142354,0.539743,0.064299,0.253605
0.117257,0.245499,0.210682,0.426562
0.490372,0.129286,0.253785,0.126556
0.142874,0.108481,0.647133,0.101512
0.258876,0.222989,0.178143,0.339991
0.429498,0.128548,0.263036,0.178919
0.276897,0.234744,0.248782,0.239578
0.187896,0.288113,0.291360,0.232631
0.180049,0.125192,0.436120,0.258640
0.171996,0.315240,0.130236,0.382528
0.148148,0.471451,0.273138,0.107263
0.108382,0.221338,0.341204,0.329077
0.081965,0.200268,0.293370,0.424398
0.239490,0.217394,0.215360,0.327756
0.515063,0.097466,0.159436,0.228035
0.468005,0.128134,0.292107,0.111754
0.285208,0.145930,0.353148,0.215713
0.578570,0.080128,0.234747,0.106555
0.299540,0.220941,0.219624,0.259895
0.234769,0.199670,0.168399,0.397162
0.098873,0.572142,0.054042,0.274943
0.580180,0.123469,0.198366,0.097985
0.312773,0.136515,0.344644,0.206068
0.636903,0.083738,0.188890,0.090469
0.411142,0.132791,0.344313,0.111754
0.126984,0.412626,0.199606,0.260785
0.180406,0.279584,0.356125,0.183884
0.029885,0.564934,0.230884,0.174298
0.127195,0.538682,0.179255,0.154868
0.105205,0.281181,0.238387,0.375228
0.112839,0.505524,0.200683,0.180954
0.168240,0.405620,0.125142,0.300997
0.205231,0.212978,0.109270,0.472521
0.031410,0.411509,0.367100,0.189981
0.504372,0.254264,0.127680,0.113684
0.574546,0.093477,0.212936,0.119041
0.466691,0.176623,0.133765,0.222921
0.079291,0.387750,0.208462,0.324498
0.224604,0.161007,0.320355,0.294034
0.250396,0.195801,0.482281,0.071522
0.024002,0.443876,0.353493,0.178629
0.416782,0.181506,0.300445,0.101267
0.189663,0.269580,0.281897,0.258860
0.241676,0.254564,0.298713,0.205048
0.141886,0.183441,0.481948,0.192725
0.444905,0.233418,0.215345,0.106332
0.067173,0.483515,0.171625,0.277688
0.126566,0.220065,0.193635,0.459734
0.211383,0.231064,0.196990,0.360564
0.142305,0.220636,0.317586,0.319473
0.235945,0.164260,0.287498,0.312297
0.582944,0.118060,0.157788,0.141208
0.158552,0.414822,0.260967,0.165658
0.464611,0.217533,0.190358,0.127497
0.107633,0.240039,0.352163,0.300164
0.139364,0.242370,0.401609,0.216656
0.262334,0.190254,0.159894,0.387518
0.255129,0.193619,0.151283,0.399970
0.207617,0.432593,0.196531,0.163259
0.065709,0.213544,0.389486,0.331261
0.135054,0.286404,0.257804,0.320737
0.331807,0.256851,0.245716,0.165625
0.275217,0.465638,0.061314,0.197831
0.128279,0.353924,0.211407,0.306389
0.625877,0.070430,0.186646,0.117047
0.060144,0.561651,0.203160,0.175046
0.119281,0.248359,0.372012,0.260348
0.195397,0.176819,0.348501,0.279282
0.144271,0.089189,0.368656,0.397884
0.158183,0.144373,0.342064,0.355379
0.431693,0.121328,0.289381,0.157598
0.110336,0.302058,0.303450,0.284156
0.318488,0.203658,0.241786,0.236068
0.139163,0.201127,0.441546,0.218163
0.098372,0.215262,0.514084,0.172282
0.204875,0.220276,0.245765,0.329084
0.297884,0.128831,0.439004,0.134282
0.447047,0.087580,0.203803,0.261571
0.105607,0.354183,0.138656,0.401555
0.405648,0.137874,0.316153,0.140325
0.155920,0.287230,0.103002,0.453848
0.233354,0.231380,0.321948,0.213318
0.153157,0.425135,0.267070,0.154639
0.089054,0.514695,0.241246,0.155005
0.112839,0.505524,0.200683,0.180954
0.448078,0.083356,0.349964,0.118601
0.225981,0.364987,0.315971,0.093061
0.253481,0.191526,0.216219,0.338774
0.288030,0.170277,0.267578,0.274115
0.462296,0.175894,0.163883,0.197927
0.585381,0.156199,0.111851,0.146569
0.458205,0.190270,0.117409,0.234116
0.066878,0.330359,0.287774,0.314990
0.578570,0.080128,0.234747,0.106555
0.252696,0.086696,0.544905,0.115703
0.495456,0.132056,0.260734,0.111754
0.221226,0.251789,0.318314,0.208671
0.147719,0.477218,0.220069,0.154994
0.143331,0.222593,0.236055,0.398021
0.362389,0.106413,0.388344,0.142853
0.240273,0.418696,0.166359,0.174672
0.377279,0.114098,0.293984,0.214639
0.067214,0.227282,0.416034,0.289470
0.255129,0.193619,0.151283,0.399970
0.378083,0.147289,0.324658,0.149970
0.490372,0.129286,0.253785,0.126556
0.156822,0.549963,0.065947,0.227268
0.166038,0.375753,0.221847,0.236361
0.172885,0.406245,0.160450,0.260420
0.190981,0.318070,0.121772,0.369178
0.132150,0.156813,0.395131,0.315906
0.574546,0.093477,0.212936,0.119041
0.112919,0.289054,0.436073,0.161954
0.059470,0.410157,0.196696,0.333677
0.371778,0.283526,0.207503,0.137193
0.284183,0.231632,0.192320,0.291865
0.353634,0.210549,0.238435,0.197382
0.330759,0.125198,0.061314,0.482729
0.296164,0.191402,0.159961,0.352472
0.187620,0.407250,0.110976,0.294155
0.129799,0.227623,0.206372,0.436205
0.611591,0.070430,0.239027,0.078951
0.159324,0.170970,0.342789,0.326917
0.262334,0.190254,0.159894,0.387518
0.086835,0.642717,0.102381,0.168067
0.111637,0.149766,0.432247,0.306350
0.391659,0.104558,0.253053,0.250730
0.357671,0.138074,0.299269,0.204987
0.494909,0.100717,0.197819,0.206555
0.290016,0.199794,0.163196,0.346994
0.181850,0.492827,0.100719,0.224604
0.381126,0.287671,0.158409,0.172793
0.574892,0.097826,0.223198,0.104084
0.146921,0.055978,0.274891,0.522210
0.116579,0.403593,0.112809,0.367018
0.063733,0.576591,0.146053,0.213623
0.417222,0.139334,0.208188,0.235256
0.059065,0.519873,0.239514,0.181549
0.112919,0.472387,0.252740,0.161954
0.395368,0.041933,0.515391,0.047308
0.233883,0.154791,0.141027,0.470299
0.437105,0.145854,0.291161,0.125879
0.351288,0.181182,0.100281,0.367249
0.207197,0.296640,0.146193,0.349970
0.150833,0.485357,0.260636,0.103174
0.193170,0.408587,0.120833,0.277409
0.092507,0.182576,0.447077,0.277840
0.411588,0.165095,0.260351,0.162966
0.015894,0.535948,0.323763,0.124395
0.411142,0.132791,0.344313,0.111754
0.316072,0.218672,0.187546,0.277710
0.172085,0.148440,0.227833,0.451642
0.199036,0.394696,0.237335,0.168933
0.380855,0.156809,0.099315,0.363021
0.285552,0.154199,0.390868,0.169381
0.164312,0.299924,0.081763,0.454001
0.031410,0.411509,0.367100,0.189981
0.112919,0.461861,0.252740,0.172480
0.298127,0.137590,0.367986,0.196298
0.181850,0.492827,0.100719,0.224604
0.301221,0.238185,0.134815,0.325779
0.172195,0.235282,0.381709,0.210814
0.220453,0.393672,0.232064,0.153811
0.199036,0.394696,0.237335,0.168933
0.221824,0.313406,0.136823,0.327947
0.252728,0.231381,0.181378,0.334513
0.272824,0.365194,0.199826,0.162156
0.289903,0.194402,0.274509,0.241187
0.079330,0.242499,0.576182,0.101989
0.388852,0.151627,0.366109,0.093412
0.284621,0.164515,0.150281,0.400583
0.179045,0.315451,0.247959,0.257545
0.093330,0.167423,0.530671,0.208576
0.636903,0.083738,0.188890,0.090469
0.431693,0.121328,0.289381,0.157598
0.089696,0.444213,0.217787,0.248304
0.178405,0.154635,0.537243,0.129717
0.156101,0.321419,0.193481,0.328999
0.146646,0.621828,0.080361,0.151164
0.038733,0.554832,0.205312,0.201123
0.153178,0.243450,0.478088,0.125284
0.439636,0.104358,0.269938,0.186068
0.153178,0.243450,0.478088,0.125284
0.284230,0.228172,0.088634,0.398965
0.148276,0.241436,0.568545,0.041742
0.235945,0.164260,0.287498,0.312297
0.130196,0.190600,0.548552,0.130651
0.067611,0.372011,0.044642,0.515735
0.162098,0.278995,0.290401,0.268505
0.116419,0.460653,0.202160,0.220769
0.195397,0.176819,0.348501,0.279282
0.059470,0.459988,0.237774,0.242768
0.546285,0.023510,0.380607,0.049597
0.124402,0.447576,0.258279,0.169743
0.419110,0.108480,0.221681,0.250730
0.511507,0.099625,0.253450,0.135419
0.402608,0.269214,0.229135,0.099042
0.468872,0.090409,0.250283,0.190436
0.256351,0.309695,0.263816,0.170138
0.084470,0.481748,0.178514,0.255268
0.124106,0.266388,0.217273,0.392232
0.182623,0.273831,0.329418,0.214128
0.135686,0.224295,0.261407,0.378612
0.296142,0.088697,0.319963,0.295198
0.341142,0.160291,0.366813,0.131754
0.467891,0.141471,0.269239,0.121399
0.382773,0.109015,0.322144,0.186068
