6.083338138629999776e+03,1.900000000000000000e+01,4.650000000000000000e+02,6.479999999999999716e+01,1.110000000000000000e+02,0.000000000000000000e+00,1.076923076920000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.266056999999999988e+00,3.534050000000000247e-01,1.355609999999999982e+00,9.752170000000000005e-01,2.342000000000000000e+03,3.124475946539999995e+02
5.196786338300000352e+03,2.000000000000000000e+01,1.243640000000000000e+05,6.553499999999999659e+01,1.080000000000000000e+02,0.000000000000000000e+00,1.071428571430000032e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.684658999999999907e+00,3.920669999999999988e-01,2.295694000000000123e+00,4.676000000000000295e-02,5.849000000000000000e+03,6.498780575880000470e+02
6.150984924890000002e+03,1.400000000000000000e+01,1.840400000000000000e+04,6.553499999999999659e+01,1.120000000000000000e+02,0.000000000000000000e+00,1.076923076920000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.730868000000000073e+00,5.552839999999999998e-01,2.221730000000000094e-01,4.116800000000000320e-02,5.749000000000000000e+03,1.109567311210000071e+03
6.083338138629999776e+03,1.900000000000000000e+01,4.650000000000000000e+02,6.479999999999999716e+01,1.110000000000000000e+02,0.000000000000000000e+00,1.071428571430000032e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.875510000000000121e-01,3.506759999999999877e-01,2.479299999999999907e-02,2.292000000000000200e-03,2.382000000000000000e+03,7.010094595079999635e+02
6.382066954339999938e+03,1.200000000000000000e+01,4.806320000000000000e+05,6.553499999999999659e+01,1.120000000000000000e+02,0.000000000000000000e+00,9.230769230769999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.241374999999999673e+00,2.347889999999999977e-01,2.153054000000000023e+00,9.459999999999999659e-03,5.754000000000000000e+03,8.030664465610000207e+02
3.044648824409999932e+01,4.000000000000000000e+00,7.416960000000000000e+05,5.839999999999999858e+00,7.000000000000000000e+01,3.000000000000000000e+00,1.083333333329999926e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.961249999999999938e-01,5.571000000000000431e-03,3.641000000000000139e-03,0.000000000000000000e+00,5.044000000000000000e+03,1.424009982750000017e+04
1.380921383299999889e+03,6.000000000000000000e+00,2.627979000000000000e+06,6.553499999999999659e+01,5.000000000000000000e+01,3.000000000000000000e+00,7.142857142859999620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.131720000000000059e-01,7.835000000000000298e-02,8.011000000000000759e-03,1.350000000000000017e-04,4.343000000000000000e+03,5.112683882389999781e+03
5.486573766749999777e+03,1.200000000000000000e+01,3.659750000000000000e+05,5.839999999999999858e+00,4.700000000000000000e+01,2.000000000000000000e+00,9.166666666670000296e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.061347999999999736e+00,1.507189999999999919e-01,3.239187999999999956e+00,7.955943999999999683e+00,2.360000000000000000e+03,3.422763173499999994e+02
6.934898746419999952e+03,1.900000000000000000e+01,1.617371000000000000e+06,6.553499999999999659e+01,1.110000000000000000e+02,0.000000000000000000e+00,9.411764705880000248e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.257550000000000168e-01,1.852959999999999885e-01,4.279499999999999971e-02,0.000000000000000000e+00,1.872000000000000000e+03,8.760341484849999460e+02
6.083338138629999776e+03,1.900000000000000000e+01,4.650000000000000000e+02,6.479999999999999716e+01,1.110000000000000000e+02,0.000000000000000000e+00,1.076923076920000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.716152000000000122e+00,3.574800000000000200e-01,5.832169999999999854e-01,6.232539999999999747e-01,2.326000000000000000e+03,3.528918240909999895e+02
5.654950893510000242e+03,2.000000000000000000e+01,2.700274000000000000e+06,6.553499999999999659e+01,1.120000000000000000e+02,0.000000000000000000e+00,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.402591000000000143e+00,3.297880000000000256e-01,3.764559000000000211e+00,1.140000000000000063e-04,2.151000000000000000e+03,3.036220801430000051e+02
2.456140128449999793e+03,7.000000000000000000e+00,7.387970000000000000e+05,5.839999999999999858e+00,4.800000000000000000e+01,2.000000000000000000e+00,7.272727272729999637e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.597709999999999964e-01,8.354799999999999727e-02,2.577999999999999996e-03,1.649999999999999991e-04,1.304600000000000000e+04,1.374336587099999997e+04
9.950063213680000462e-01,4.000000000000000000e+00,2.893135000000000000e+06,6.553499999999999659e+01,5.400000000000000000e+01,3.000000000000000000e+00,7.083333333329999704e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.632016000000000133e+00,4.627000000000000036e-03,9.286309999999999842e-01,9.667879999999999807e-01,1.228800000000000000e+04,4.539677848380000069e+04
5.196110204319999866e+03,1.200000000000000000e+01,1.298671000000000000e+06,8.192000000000000171e+00,1.120000000000000000e+02,0.000000000000000000e+00,1.357142857139999936e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.706739999999999924e+00,2.172429999999999917e-01,2.334747000000000128e+00,1.846499999999999878e-02,6.426000000000000000e+03,7.678479847400000153e+02
2.670021141560000160e+03,8.000000000000000000e+00,6.000000000000000000e+00,6.553499999999999659e+01,5.000000000000000000e+01,3.000000000000000000e+00,1.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.318387000000000420e+00,8.011300000000000365e-02,3.922254000000000129e+00,0.000000000000000000e+00,1.326000000000000000e+03,2.287284680870000102e+02
5.880412333199999921e+03,1.300000000000000000e+01,1.702900000000000000e+04,6.553499999999999659e+01,1.070000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.357473999999999847e+00,2.827379999999999893e-01,2.448703000000000074e+00,3.746800000000000130e-01,5.790000000000000000e+03,4.702475053129999765e+02
8.492446460560000560e+03,1.800000000000000000e+01,2.618916000000000000e+06,5.839999999999999858e+00,5.200000000000000000e+01,3.000000000000000000e+00,9.230769230769999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.776501000000000108e+00,1.939800000000000135e-01,2.883350000000000080e-01,9.999999999999999547e-07,4.141000000000000000e+03,1.029546825359999957e+03
2.670021141560000160e+03,8.000000000000000000e+00,1.200000000000000000e+01,6.553499999999999659e+01,4.800000000000000000e+01,3.000000000000000000e+00,8.750000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.035525300000000115e+01,8.125799999999999690e-02,6.012396100000000132e+01,4.394328999999999930e+00,1.047691531000000000e+09,2.882692826660000160e+07
8.493627049479999187e+03,1.800000000000000000e+01,2.106880000000000000e+06,6.553499999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.076923076920000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.208836999999999939e+00,2.160499999999999921e-01,2.143831000000000042e+00,1.002399999999999992e-02,5.829000000000000000e+03,8.496740219570000363e+02
5.598742099209999651e+03,1.200000000000000000e+01,1.365010000000000000e+06,8.576000000000000512e+00,1.130000000000000000e+02,0.000000000000000000e+00,1.277777777779999901e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.446800000000000086e+00,2.652470000000000105e-01,2.684880000000000044e-01,6.142299999999999843e-02,1.308000000000000000e+04,1.681132157680000091e+03
8.745765708279999672e+03,1.700000000000000000e+01,2.699600000000000000e+04,6.553499999999999659e+01,1.120000000000000000e+02,0.000000000000000000e+00,1.312500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.526923000000000030e+00,2.685290000000000177e-01,1.868495000000000017e+00,8.914999999999999314e-03,6.048000000000000000e+03,6.694388015270000096e+02
6.217094765949999783e+03,1.300000000000000000e+01,1.390100000000000000e+05,3.049200000000000088e+01,1.090000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.608291999999999611e+00,2.070849999999999913e-01,3.241801999999999850e+00,1.025000000000000086e-03,2.268000000000000000e+03,3.196254688509999937e+02
2.167389845029999833e+03,7.000000000000000000e+00,5.097945000000000000e+06,4.964000000000000057e+01,4.800000000000000000e+01,1.000000000000000000e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.100188000000000166e+00,9.469600000000000239e-02,1.349064999999999959e+00,1.074000000000000085e-03,1.360900000000000000e+04,2.178595178309999937e+03
7.719354996230000324e+03,1.700000000000000000e+01,9.786000000000000000e+03,6.553499999999999659e+01,1.130000000000000000e+02,0.000000000000000000e+00,1.384615384620000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.333358000000000043e+00,3.073640000000000261e-01,4.169889999999999985e-01,1.343199999999999950e-02,5.758000000000000000e+03,9.382226497829999516e+02
5.939211552280000433e+03,1.900000000000000000e+01,1.914945000000000000e+06,1.638400000000000034e+01,1.100000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.296990000000000309e-01,3.808779999999999943e-01,2.719699999999999895e-02,4.859999999999999954e-04,2.091000000000000000e+03,8.245404695189999984e+02
1.582027175749999969e+03,6.000000000000000000e+00,1.633340000000000000e+06,6.553499999999999659e+01,1.130000000000000000e+02,0.000000000000000000e+00,1.083333333329999926e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.730550000000000033e-01,5.976000000000000062e-02,1.687900000000000164e-02,0.000000000000000000e+00,2.200000000000000000e+03,2.238071840069999780e+03
6.927672759809999661e+03,1.900000000000000000e+01,1.095422000000000000e+06,6.553499999999999659e+01,1.090000000000000000e+02,0.000000000000000000e+00,1.083333333329999926e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.293870000000000076e+00,2.608670000000000155e-01,1.796280000000000099e-01,2.000000000000000164e-05,3.036000000000000000e+03,7.702164698970000245e+02
5.643914446859999771e+03,2.000000000000000000e+01,2.130659000000000000e+06,6.423999999999999488e+01,4.800000000000000000e+01,0.000000000000000000e+00,1.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.154139999999999944e-01,3.191309999999999980e-01,7.446600000000000441e-02,2.540299999999999850e-02,1.839000000000000000e+03,7.966146260870000333e+02
4.244060652359999963e+00,4.000000000000000000e+00,1.981800000000000000e+04,4.964000000000000057e+01,5.900000000000000000e+01,1.000000000000000000e+00,8.235294117650000523e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.806619999999999671e-01,9.829999999999999329e-04,3.780200000000000227e-02,9.999999999999999547e-07,9.115000000000000000e+03,1.097844899749999968e+04
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.647058823529999660e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.988073200000000185e+01,1.832880000000000065e-01,2.233181810000000098e+02,2.562976170000000025e+02,2.749000000000000000e+03,4.471458334990000338e+01
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.142857142859999620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.005142800000000136e+01,1.827149999999999885e-01,1.797685040000000072e+02,2.004947600000000136e+02,9.242000000000000000e+03,1.495709271020000131e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.142857142859999620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.990989100000000178e+01,1.823869999999999936e-01,1.788919779999999946e+02,1.995773289999999918e+02,9.751000000000000000e+03,1.579416217250000045e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,8.666666666669999852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.003112999999999744e+01,1.826770000000000060e-01,2.564312729999999760e+02,3.005890749999999798e+02,2.552000000000000000e+03,4.147674842250000182e+01
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,8.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.998152699999999982e+01,1.827179999999999915e-01,2.390057229999999890e+02,2.770258109999999760e+02,3.960000000000000000e+03,6.441142321629999401e+01
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.999709699999999657e+01,1.826790000000000080e-01,1.888354209999999966e+02,2.115205149999999890e+02,9.327000000000000000e+03,1.509509155110000052e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.999792000000000058e+01,1.830100000000000060e-01,1.888465370000000121e+02,2.115325200000000052e+02,9.817000000000000000e+03,1.589217011220000018e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,8.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.998101400000000183e+01,1.827090000000000103e-01,2.389465470000000096e+02,2.763763779999999883e+02,2.650000000000000000e+03,4.303751854960000145e+01
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.999580600000000175e+01,1.831280000000000130e-01,1.888343040000000030e+02,2.115248100000000022e+02,9.809000000000000000e+03,1.588053280299999983e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,8.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.998099100000000305e+01,1.827340000000000075e-01,2.389692960000000141e+02,2.767075510000000236e+02,2.997000000000000000e+03,4.870451831670000331e+01
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,8.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.998099200000000053e+01,1.826359999999999928e-01,2.389757209999999930e+02,2.767098460000000273e+02,2.655000000000000000e+03,4.315433656790000327e+01
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.142857142859999620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.988034900000000249e+01,1.828410000000000035e-01,1.787402329999999893e+02,1.993684629999999913e+02,9.181000000000000000e+03,1.489664452959999892e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.142857142859999620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.988034900000000249e+01,1.827179999999999915e-01,1.787402030000000082e+02,1.994371979999999951e+02,9.648000000000000000e+03,1.565437349979999908e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.142857142859999620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.988085000000000235e+01,1.827189999999999925e-01,1.787433589999999981e+02,1.993580389999999909e+02,9.826000000000000000e+03,1.594318812200000082e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.894736842109999486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.987092599999999720e+01,1.825150000000000106e-01,1.984841529999999921e+02,2.242924730000000011e+02,9.179000000000000000e+03,1.490766335589999869e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.894736842109999486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.988034799999999791e+01,1.826379999999999948e-01,1.985502380000000073e+02,2.243070969999999988e+02,9.671000000000000000e+03,1.570669412610000109e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.894736842109999486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.987122200000000305e+01,1.830120000000000080e-01,1.984887569999999926e+02,2.242933500000000038e+02,9.842000000000000000e+03,1.598617983219999985e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.894736842109999486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.997162200000000354e+01,1.829669999999999908e-01,1.991590300000000013e+02,2.250360630000000128e+02,9.865000000000000000e+03,1.599945220730000131e+02
5.751912811170000168e+03,1.300000000000000000e+01,1.399693000000000000e+06,5.839999999999999858e+00,4.600000000000000000e+01,2.000000000000000000e+00,7.142857142859999620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.989019199999999898e+01,1.827110000000000123e-01,1.788014750000000106e+02,1.994362299999999948e+02,9.819000000000000000e+03,1.593107495620000122e+02
